user_email,BRAD41,BRAD38,BRAD31,BRAD46,BRAD32,BRAD33,S6A,BRAD39,BRAD44,S5A,BRAD40,BRAD37,BRAD36,BRAD35,BRAD42,BRAD43,S4A,S3A,BRAD34,S2A,BRAD45
2036@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Nada,Nenhuma das anteriores,Não tenho,,,,Confiança muito alta,Estudante,,Não sei/Não investiria,Até 5%,,,"Nenhuma preocupação, confio completamente nas instituições",Minas Gerais,Menos de 18 anos,,Masculino,Não
2037@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Bradesco,Bradesco Previdência,Não tenho,,,,Confiança moderada,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Pouca preocupação, considero, mas acho improvável ser vítima",São Paulo,Entre 18 e 27 anos,,Masculino,Outro
2038@gmail.com,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Sport Club,Santander Previdência,Não tenho,,,,Confiança moderada,Estudante,,Não sei/Não investiria,11% a 15%,,,"Alta preocupação , tenho medo e isso influencia minhas decisões",Rio Grande do Norte,Entre 18 e 27 anos,,Masculino,Não
2039@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Puma,,Não tenho,,,,,Estudante,,,,,,,Santa Catarina,Menos de 18 anos,,Masculino,
2040@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona","Nenhuma
",Nenhuma das anteriores,Não tenho,,,,Confiança muito baixa,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",São Paulo,Entre 18 e 27 anos,,Masculino,Não
2041@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não sei,Bradesco Previdência,Não tenho,,,,Confiança moderada,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",São Paulo,Menos de 18 anos,,Masculino,Não
2042@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Inss,Caixa Previdência|Santander Previdência|Itaú Previdência|Bradesco Previdência,Não tenho,,,Débito em conta,Confiança moderada,Estudante,Rentabilidade,"Todo mês, como parte do meu orçamento",6% a 10%,,Me aposentar mais cedo,"Muita preocupação, não invisto por receio de golpes",Minas Gerais,Entre 18 e 27 anos,,Masculino,Não
2043@gmail.com,"Online, com suporte humano","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Sei lá,Bradesco Previdência,Não tenho,,,Pix,Confiança moderada,Estudante,Rentabilidade,Uma vez por ano ou em momentos específicos,Até 5%,,Viajar,"Muita preocupação, não invisto por receio de golpes",Rio Grande do Sul,Entre 18 e 27 anos,,Masculino,Não
2044@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Nada,Caixa Previdência,Não tenho,,,,Confiança alta,Estudante,,Não sei/Não investiria,6% a 10%,,,"Preocupação moderada, estou atento, mas ainda invisto",Paraná,Menos de 18 anos,,Feminino,Não
2045@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Honda,,Não tenho,,,,Confiança moderada,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",Pará,Entre 18 e 27 anos,,Masculino,Não
2046@gmail.com,"Online, por meio de um corretor de seguros","Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Nike,Brasilprev,Não tenho,,,Pix,Confiança muito baixa,Estudante,Benefícios fiscais,Nos meses em que tenho menos despesas,Até 5%,,Ajudar quem eu amo,"Nenhuma preocupação, confio completamente nas instituições",Rio Grande do Sul,Menos de 18 anos,,Masculino,Não
2047@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Previdência social,Nenhuma das anteriores,Não tenho,,,Pix,Confiança moderada,Estudante,Segurança e solidez da instituição,Apenas quando sobra dinheiro,Caso a empresa oferecesse como benefício,,Mudança de país,"Muita preocupação, não invisto por receio de golpes",Santa Catarina,Entre 18 e 27 anos,,Feminino,Não
2048@hotmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",bradesco,Caixa Previdência|Bradesco Previdência,Não tenho,,,Pix,Confiança moderada,Estudante,Reputação da marca,Nos meses em que tenho menos despesas,Até 5%,,Me aposentar mais cedo,"Preocupação moderada, estou atento, mas ainda invisto",Paraná,Entre 28 e 45 anos,,Masculino,Não
2049@gmail.com,,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Nike,Nenhuma das anteriores,Não tenho,,,,Confiança muito baixa,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",São Paulo,Menos de 18 anos,,Masculino,Não
2050@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona","Itau
",Itaú Previdência,Não tenho,,,Débito em conta,Confiança moderada,Estudante,Segurança e solidez da instituição,"Todo mês, como parte do meu orçamento",6% a 10%,,Viajar,"Muita preocupação, não invisto por receio de golpes",São Paulo,Menos de 18 anos,,Masculino,Não
2051@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",BB,Caixa Previdência|Bradesco Previdência,Não tenho,,,Cartão de crédito,Confiança moderada,Estudante,Indicação de um especialista ou consultor financeiro,Uma vez por ano ou em momentos específicos,Caso a empresa oferecesse como benefício,,Ajudar quem eu amo,"Preocupação moderada, estou atento, mas ainda invisto",Bahia,Entre 18 e 27 anos,,Masculino,Não
2052@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Naik,Nenhuma das anteriores,Não tenho,,,,Confiança baixa,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",Ceará,Menos de 18 anos,,Masculino,Não
2053@gmail.com,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",NET Flix,Caixa Previdência,Não tenho,,,,Confiança alta,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",Paraíba,Entre 18 e 27 anos,,Masculino,Não
2054@gmail.com,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",E eu q sei,Nenhuma das anteriores,Não tenho,,,,Confiança muito alta,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Alta preocupação , tenho medo e isso influencia minhas decisões",Goiás,Menos de 18 anos,,Masculino,Não
2055@gmail.com,WhatsApp via ChatBot,"Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Okley,Nenhuma das anteriores,Não tenho,,,Pix,Confiança moderada,Estudante,Rentabilidade,"Todo mês, como parte do meu orçamento",Caso a empresa oferecesse como benefício,,Ajudar quem eu amo,"Nenhuma preocupação, confio completamente nas instituições",Paraná,Entre 18 e 27 anos,,Feminino,Não
2056@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Itaú,XP Previdência|Santander Previdência|Itaú Previdência|Caixa Previdência|Bradesco Previdência,Não tenho,,,,Confiança moderada,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Pouca preocupação, considero, mas acho improvável ser vítima",São Paulo,Entre 28 e 45 anos,,Outro,Não
2057@gmail.com,WhatsApp com suporte humano,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Xp previdência,XP Previdência,Não tenho,,,Pix,Confiança moderada,Estudante,Segurança e solidez da instituição,"Todo mês, como parte do meu orçamento",6% a 10%,,Manter padrão de vida quando parar de trabalhar,"Alta preocupação , tenho medo e isso influencia minhas decisões",São Paulo,Entre 18 e 27 anos,,Feminino,Não
2058@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Itaú,Itaú Previdência,Não tenho,,,,Confiança muito baixa,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",Pará,Entre 18 e 27 anos,,Feminino,Não
2059@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Netflix,Itaú Previdência,Não tenho,,,,Confiança moderada,Estudante,,Não sei/Não investiria,Não sei/Não investiria,,,"Preocupação moderada, estou atento, mas ainda invisto",Paraná,Menos de 18 anos,,Feminino,Não
2060@gmail.com,WhatsApp com suporte humano,"Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Gsgshw,Brasilprev,"Sim, a minha empresa oferece como benefício",VGBL,,Pix,Confiança alta,Estudante,Segurança e solidez da instituição,,,Nos meses em que tenho menos despesas,Transição de carreira (plano B),"Alta preocupação , tenho medo e isso influencia minhas decisões",Pernambuco,Menos de 18 anos,Até 5%,Masculino,Sim
2061@gmail.com,WhatsApp com suporte humano,"Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Claro,Bradesco Previdência,"Sim, a minha empresa oferece como benefício",PGBL,,Débito em conta,Confiança baixa,Estudante,Segurança e solidez da instituição,,,Apenas quando sobra dinheiro,Passar o dia jogando videogame,"Alta preocupação , tenho medo e isso influencia minhas decisões",Alagoas,Entre 18 e 27 anos,6% a 10%,Masculino,Sim
2062@gmail.com,"Por telefone, por meio de um corretor de seguros","Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",..,Nenhuma das anteriores,"Sim, a minha empresa oferece como benefício",VGBL,,Débito em conta,Confiança muito baixa,Estudante,Flexibilidade no resgate,,,Uma vez por ano ou em momentos específicos,Pagar a faculdade para um filho ou familiar,"Muita preocupação, não invisto por receio de golpes",Minas Gerais,Menos de 18 anos,Até 5%,Feminino,Não
2063@gmail.com,WhatsApp via ChatBot,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",A azo,Santander Previdência,"Sim, a minha empresa oferece como benefício",PGBL,,Pix,Confiança alta,Estudante,Segurança e solidez da instituição,,,Uma vez por ano ou em momentos específicos,Ajudar quem eu amo,"Alta preocupação , tenho medo e isso influencia minhas decisões",Amazonas,Menos de 18 anos,6% a 10%,Masculino,Não
2064@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Itau,Itaú Previdência|Santander Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,,Pix,Confiança moderada,Estudante,Rentabilidade,,,Quando recebo bônus ou participação nos lucros,Manter padrão de vida quando parar de trabalhar,"Alta preocupação , tenho medo e isso influencia minhas decisões",São Paulo,Entre 18 e 27 anos,Até 5%,Feminino,Sim
2065@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Não lembro,Icatu,"Sim, a minha empresa oferece como benefício",Não sei informar,,Boleto,Confiança moderada,Estudante,Benefícios fiscais,,,"Todo mês, como parte do meu orçamento",Manter padrão de vida quando parar de trabalhar,"Alta preocupação , tenho medo e isso influencia minhas decisões",Bahia,Entre 18 e 27 anos,6% a 10%,Feminino,
2066@gmail.com,WhatsApp via ChatBot,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Nike,Itaú Previdência,"Sim, a minha empresa oferece como benefício",PGBL,,Pix,Confiança muito alta,Estudante,Benefícios fiscais,,,Apenas quando sobra dinheiro,Mudança de país,"Muita preocupação, não invisto por receio de golpes",Tocantins,Menos de 18 anos,Até 5%,Masculino,Não
2067@gmail.com,WhatsApp com suporte humano,"Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática","Adidas
",Bradesco Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,,Boleto,Confiança baixa,Estudante,Facilidade na contratação e gestão online,,,Apenas quando sobra dinheiro,Passar o dia jogando videogame,"Preocupação moderada, estou atento, mas ainda invisto",Minas Gerais,Menos de 18 anos,6% a 10%,Masculino,Não
2068@gmail.com,WhatsApp via ChatBot,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Adidas,Itaú Previdência,"Sim, a minha empresa oferece como benefício",PGBL,,Boleto,Confiança alta,Estudante,Flexibilidade no resgate,,,Quando recebo bônus ou participação nos lucros,Passar o dia jogando videogame,"Muita preocupação, não invisto por receio de golpes",Pará,Entre 18 e 27 anos,6% a 10%,Feminino,Não
2069@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Lacoste,Icatu|Santander Previdência,"Sim, a minha empresa oferece como benefício",VGBL,,Pix,Confiança moderada,Estudante,Taxas de administração e carregamento,,,"Todo mês, como parte do meu orçamento",Pagar a faculdade para um filho ou familiar,"Preocupação moderada, estou atento, mas ainda invisto",São Paulo,Entre 18 e 27 anos,11% a 15%,Masculino,Sim
2070@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não sei,Brasilprev,"Sim, a minha empresa oferece como benefício",VGBL,,Débito em conta,Confiança moderada,Estudante,Reputação da marca,,,Nos meses em que tenho menos despesas,Transição de carreira (plano B),"Muita preocupação, não invisto por receio de golpes",Goiás,Entre 18 e 27 anos,11% a 15%,Masculino,Não
2071@gmail.com,WhatsApp com suporte humano,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Nike,Itaú Previdência,"Sim, a minha empresa oferece como benefício",PGBL,,Débito em conta,Confiança muito alta,Estudante,Indicação de um especialista ou consultor financeiro,,,Uma vez por ano ou em momentos específicos,Ajudar quem eu amo,"Preocupação moderada, estou atento, mas ainda invisto",Pernambuco,Menos de 18 anos,11% a 15%,Masculino,Não
2072@gmail.com,WhatsApp com suporte humano,"Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Lojas,Caixa Previdência,"Sim, a minha empresa oferece como benefício",Não se aplica,,Pix,Confiança baixa,Estudante,Flexibilidade no resgate,,,"Todo mês, como parte do meu orçamento",Me aposentar mais cedo,"Preocupação moderada, estou atento, mas ainda invisto",Rio Grande do Norte,Menos de 18 anos,11% a 15%,Masculino,Outro
2073@gmail.com,WhatsApp via ChatBot,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",lenox,Itaú Previdência|Santander Previdência|XP Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,,Pix,Confiança muito baixa,Estudante,Segurança e solidez da instituição,,,Quando recebo o 13º salário,Mudança de país,"Pouca preocupação, considero, mas acho improvável ser vítima",São Paulo,Menos de 18 anos,6% a 10%,Masculino,Não
2074@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Tdah,Itaú Previdência,"Sim, a minha empresa oferece como benefício",VGBL,,Débito em conta,Confiança muito alta,Estudante,,,,Quando recebo o 13º salário,,"Muita preocupação, não invisto por receio de golpes",Pernambuco,Entre 18 e 27 anos,Acima de 15%,Masculino,Outro
2075@gmail.com,WhatsApp via ChatBot,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Adidas,Santander Previdência,"Sim, a minha empresa oferece como benefício",VGBL,,Débito em conta,Confiança alta,Estudante,Taxas de administração e carregamento,,,Nos meses em que tenho menos despesas,Pagar a faculdade para um filho ou familiar,"Alta preocupação , tenho medo e isso influencia minhas decisões",Ceará,Menos de 18 anos,6% a 10%,Masculino,Sim
